county,week,week number,Face Shields (Disposable),Surgical Masks,Cloth Masks,Surgical or Examination Gowns,Examination Gloves,N-95 Respirators,Hand Sanitizers,Wipes,Other / None of the above,Cleaning Supplies,Swabs,Viral Testing Media,Pharmaceuticals,Shoe Covers,Test Kits,KN95 Respirators,Coveralls (Hospitals or EMS),Medical Equipment,Goggles,Lab Supplies,Beds/Cots,Body Bags,Lab Kit,Ventilators,Personnel,Sample Collecting Kits,Lab Platform,Bedding Accessories,Fit Testing Supplies,old week number
['Glenn'],2020-11-07 to 2020-11-13,22,[3500.0],[1234800.0],[38500.0],[19950.0],[770000.0],[1716120.0],[7252.0],[0.0],[0.0],[0.0],[84000.0],[16800.0],[0.0],[0.0],[10360.0],[0.0],[0.0],[0.0],[700.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[1750.0],[0.0],[0.0],[0.0],
['Tehama'],2020-11-07 to 2020-11-13,22,[23800.0],[2564800.0],[28000.0],[33600.0],[206360.0],[331240.0],[17892.0],[31360.0],[54824.0],[0.0],[3500.0],[700.0],[7.0],[0.0],[81880.0],[0.0],[0.0],[0.0],[1400.0],[0.0],[0.0],[0.0],[0.0],[0.0],[84.0],[5600.0],[0.0],[0.0],[0.0],
['Butte'],2020-11-07 to 2020-11-13,22,[83384.0],[6231400.0],[659400.0],[283164.0],[1980720.0],[1338764.0],[173229.0],[0.0],[101619.0],[0.0],[341214.0],[256312.0],[742.0],[0.0],[101110.0],[376600.0],[0.0],[700.0],[22876.0],[0.0],[0.0],[0.0],[1400.0],[0.0],[133.0],[212400.0],[0.0],[0.0],[0.0],
['Plumas'],2020-11-07 to 2020-11-13,22,[21112.0],[564600.0],[80500.0],[18200.0],[259000.0],[78600.0],[16156.0],[22200.0],[14938.0],[0.0],[70000.0],[19600.0],[0.0],[0.0],[4480.0],[0.0],[2814.0],[0.0],[5600.0],[0.0],[0.0],[0.0],[0.0],[168.0],[0.0],[0.0],[0.0],[0.0],[0.0],
['Sierra'],2020-11-07 to 2020-11-13,22,[700.0],[21700.0],[3500.0],[12040.0],[85060.0],[12720.0],[11914.0],[0.0],[7000.0],[0.0],[10500.0],[5600.0],[0.0],[0.0],[4480.0],[0.0],[0.0],[1000.0],[0.0],[7500.0],[0.0],[0.0],[0.0],[0.0],[0.0],[5600.0],[0.0],[0.0],[0.0],
['Kern'],2020-11-14 to 2020-11-20,23,[3072748.0],[26682400.0],[5742700.0],[4478600.0],[4333000.0],[10247685.0],[6996507.0],[16800.0],[137186.0],[0.0],[862050.0],[815836.0],[10997.0],[0.0],[538160.0],[122640.0],[0.0],[1050.0],[1400.0],[0.0],[0.0],[0.0],[0.0],[0.0],[1400.0],[0.0],[0.0],[0.0],[0.0],
['Mariposa'],2020-11-14 to 2020-11-20,23,[20440.0],[865200.0],[31500.0],[11592.0],[987000.0],[107520.0],[77252.0],[29400.0],[14700.0],[0.0],[49000.0],[19712.0],[100800.0],[7000.0],[17920.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],
['Merced'],2020-11-14 to 2020-11-20,23,[827092.0],[11914400.0],[1008560.0],[1575050.0],[11102000.0],[3409640.0],[140046.0],[76884.0],[101052.0],[0.0],[847700.0],[666015.0],[1344.0],[21000.0],[199920.0],[35280.0],[0.0],[2660.0],[77400.0],[0.0],[0.0],[3430.0],[0.0],[0.0],[0.0],[373100.0],[0.0],[0.0],[0.0],
['Mono'],2020-11-14 to 2020-11-20,23,[29876.0],[900200.0],[38500.0],[65058.0],[1305500.0],[318220.0],[75334.0],[26600.0],[70700.0],[84.0],[133007.0],[31850.0],[0.0],[33250.0],[62160.0],[42280.0],[378.0],[0.0],[10500.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],
['Napa'],2020-11-14 to 2020-11-20,23,[190876.0],[4445000.0],[1039780.0],[647780.0],[27701800.0],[2094988.0],[1267938.0],[77000.0],[153363.0],[0.0],[126000.0],[81592.0],[378.0],[0.0],[77440.0],[116060.0],[0.0],[364.0],[23800.0],[0.0],[0.0],[0.0],[0.0],[0.0],[35.0],[84600.0],[0.0],[0.0],[0.0],
['Santa Barbara'],2020-11-14 to 2020-11-20,23,[257600.0],[15475600.0],[1719060.0],[963102.0],[14610120.0],[14157920.0],[963200.0],[47376.0],[20349.0],[0.0],[1267000.0],[880915.0],[5089.0],[0.0],[281680.0],[327880.0],[29134.0],[350.0],[95200.0],[0.0],[168.0],[0.0],[0.0],[0.0],[203.0],[336000.0],[0.0],[0.0],[0.0],
['Sutter'],2020-11-14 to 2020-11-20,23,[39200.0],[822200.0],[3500.0],[71890.0],[581000.0],[903280.0],[10969.0],[8400.0],[68264.0],[0.0],[68600.0],[47824.0],[0.0],[0.0],[71440.0],[0.0],[0.0],[0.0],[700.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[33600.0],[0.0],[0.0],[0.0],
['Modoc'],2020-11-14 to 2020-11-20,23,[19600.0],[1317400.0],[43120.0],[91700.0],[392000.0],[112840.0],[21924.0],[0.0],[143052.0],[0.0],[64400.0],[38878.0],[0.0],[0.0],[26240.0],[8820.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[35.0],[1750.0],[0.0],[0.0],[0.0],
['Del Norte'],2020-11-14 to 2020-11-20,23,[70900.0],[9796400.0],[339220.0],[331952.0],[7183400.0],[1433170.0],[170908.0],[840672.0],[211204.0],[42.0],[330400.0],[319305.0],[0.0],[28000.0],[79275.0],[190820.0],[10500.0],[0.0],[6600.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[294350.0],[0.0],[0.0],[0.0],
['Placer'],2020-11-14 to 2020-11-20,23,[478100.0],[22775200.0],[1144500.0],[2285290.0],[8842000.0],[3287944.0],[583744.0],[621600.0],[11368.0],[0.0],[1281000.0],[1083824.0],[101983.0],[350000.0],[156800.0],[1398880.0],[15260.0],[0.0],[3585400.0],[0.0],[0.0],[0.0],[0.0],[0.0],[77.0],[660800.0],[0.0],[0.0],[0.0],
['Trinity'],2020-11-14 to 2020-11-20,23,[28560.0],[483560.0],[38500.0],[87178.0],[1631000.0],[219884.0],[2492.0],[25200.0],[18200.0],[0.0],[35707.0],[20650.0],[0.0],[0.0],[4480.0],[8820.0],[126.0],[0.0],[0.0],[7000.0],[0.0],[0.0],[0.0],[0.0],[0.0],[17500.0],[0.0],[0.0],[0.0],
['Sacramento'],2020-11-14 to 2020-11-20,23,[12555624.0],[83651750.0],[4780100.0],[16247110.0],[157490700.0],[42067485.0],[4978263.0],[1487080.0],[888464.0],[2898.0],[2768000.0],[1784146.0],[13937.0],[520100.0],[1429440.0],[8556040.0],[129640.0],[42036.0],[1221900.0],[37800.0],[0.0],[0.0],[0.0],[0.0],[233.0],[823600.0],[0.0],[0.0],[0.0],
['San Benito'],2020-11-14 to 2020-11-20,23,[15400.0],[1953000.0],[31500.0],[466270.0],[903000.0],[1585430.0],[8960.0],[585200.0],[3822.0],[0.0],[350000.0],[140252.0],[56.0],[14000.0],[22880.0],[56280.0],[875.0],[0.0],[0.0],[7000.0],[0.0],[0.0],[0.0],[0.0],[0.0],[89600.0],[0.0],[0.0],[0.0],
['Yuba'],2020-11-14 to 2020-11-20,23,[25200.0],[4732000.0],[241500.0],[437556.0],[9051000.0],[310240.0],[214438.0],[0.0],[144844.0],[0.0],[210014.0],[74172.0],[602.0],[0.0],[84480.0],[0.0],[476.0],[700.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[35000.0],[0.0],[0.0],[0.0],
['Ventura'],2020-11-14 to 2020-11-20,23,[2286200.0],[58634450.0],[1782620.0],[2785650.0],[14167300.0],[15147720.0],[439509.0],[1170400.0],[24542.0],[0.0],[1407000.0],[761936.0],[5635.0],[0.0],[107520.0],[371140.0],[0.0],[86520.0],[46900.0],[0.0],[336.0],[0.0],[0.0],[0.0],[0.0],[797650.0],[0.0],[0.0],[0.0],
['Sonoma'],2020-11-14 to 2020-11-20,23,[576800.0],[14379400.0],[2231740.0],[738220.0],[5867400.0],[6013420.0],[261618.0],[250656.0],[1148056.0],[0.0],[1393000.0],[1142519.0],[945.0],[0.0],[284480.0],[222180.0],[106330.0],[28.0],[76300.0],[0.0],[0.0],[0.0],[0.0],[0.0],[217.0],[890400.0],[0.0],[0.0],[0.0],
['San Joaquin'],2020-11-14 to 2020-11-20,23,[2785972.0],[21111090.0],[1279600.0],[3420424.0],[25992760.0],[10585918.0],[640738.0],[2111480.0],[1190445.0],[300000.0],[716435.0],[413700.0],[6930.0],[576100.0],[555940.0],[1248520.0],[310975.0],[1400.0],[374500.0],[0.0],[0.0],[0.0],[0.0],[0.0],[105.0],[361200.0],[0.0],[0.0],[0.0],
['Alameda'],2020-11-14 to 2020-11-20,23,[1534008.0],[100339600.0],[10602600.0],[1506608.0],[40152200.0],[14640920.0],[2447606.0],[4800600.0],[1323091.0],[0.0],[2938600.0],[2083298.0],[13251.0],[28000.0],[555800.0],[403340.0],[54474.0],[17521.0],[92400.0],[305200.0],[0.0],[0.0],[0.0],[70.0],[49.0],[120400.0],[0.0],[0.0],[0.0],
['Monterey'],2020-11-14 to 2020-11-20,23,[612080.0],[21278936.0],[471800.0],[1452290.0],[16931000.0],[11370980.0],[1129338.0],[1565900.0],[182434.0],[0.0],[981000.0],[767053.0],[2345.0],[102200.0],[369080.0],[672420.0],[58513.0],[1120.0],[84000.0],[0.0],[0.0],[700.0],[0.0],[0.0],[7.0],[238000.0],[0.0],[0.0],[0.0],
['Solano'],2020-11-14 to 2020-11-20,23,[402038.0],[7701400.0],[399420.0],[593796.0],[12448520.0],[2997820.0],[173796.0],[33600.0],[82306.0],[0.0],[553700.0],[163842.0],[3052.0],[5250.0],[218880.0],[4200.0],[33250.0],[7364.0],[70700.0],[93800.0],[0.0],[0.0],[45500.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],
['San Francisco'],2020-11-14 to 2020-11-20,23,[1957220.0],[38311400.0],[2062680.0],[400302.0],[33363120.0],[16377660.0],[539914.0],[353360.0],[149548.0],[6720.0],[1460935.0],[909384.0],[6167.0],[0.0],[540240.0],[747880.0],[18060.0],[1484.0],[85820.0],[317800.0],[0.0],[0.0],[0.0],[0.0],[0.0],[75450.0],[0.0],[0.0],[0.0],
['Stanislaus'],2020-11-14 to 2020-11-20,23,[389452.0],[12160000.0],[1564080.0],[8735000.0],[22804000.0],[9926868.0],[1057105.0],[19656.0],[26460.0],[3612.0],[1014600.0],[879648.0],[107450.0],[126000.0],[420400.0],[257040.0],[158228.0],[1470.0],[95200.0],[81200.0],[0.0],[700.0],[0.0],[1190.0],[525.0],[394800.0],[0.0],[0.0],[0.0],
['Orange'],2020-11-14 to 2020-11-20,23,[5210168.0],[92738320.0],[5796700.0],[8364888.0],[36158880.0],[47147618.0],[2762507.0],[448320.0],[2182894.0],[7056.0],[2072000.0],[2019108.0],[49336.0],[282100.0],[1725350.0],[1003240.0],[11550.0],[44282.0],[1782340.0],[0.0],[16100.0],[14000.0],[0.0],[0.0],[112.0],[1400.0],[0.0],[0.0],[0.0],
['Nevada'],2020-11-14 to 2020-11-20,23,[19600.0],[508200.0],[35000.0],[116984.0],[1706600.0],[872200.0],[26390.0],[12600.0],[22988.0],[0.0],[120400.0],[83139.0],[301.0],[0.0],[44240.0],[95200.0],[2800.0],[13300.0],[3500.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[4550.0],[0.0],[0.0],[0.0],
['San Luis Obispo'],2020-11-14 to 2020-11-20,23,[239960.0],[9232600.0],[960120.0],[114520.0],[4824400.0],[2553300.0],[262292.0],[40360.0],[12019.0],[0.0],[119021.0],[29400.0],[574.0],[182000.0],[0.0],[148820.0],[3150.0],[1750.0],[39200.0],[36400.0],[0.0],[0.0],[0.0],[0.0],[7.0],[0.0],[0.0],[0.0],[0.0],
['Lassen'],2020-11-14 to 2020-11-20,23,[16884.0],[3199000.0],[113400.0],[55370.0],[413000.0],[2912280.0],[49140.0],[280000.0],[0.0],[0.0],[35035.0],[35280.0],[100800.0],[0.0],[22400.0],[88200.0],[0.0],[350.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[36400.0],[0.0],[0.0],[0.0],
['Imperial'],2020-11-14 to 2020-11-20,23,[601160.0],[26571300.0],[792540.0],[1328082.0],[11052580.0],[7576380.0],[483448.0],[84000.0],[413042.0],[0.0],[371000.0],[248956.0],[112126.0],[0.0],[274800.0],[1156680.0],[497567.0],[2765.0],[42000.0],[0.0],[0.0],[3500.0],[0.0],[56.0],[940.0],[68000.0],[0.0],[0.0],[0.0],
['San Bernardino'],2020-11-14 to 2020-11-20,23,[746732.0],[35287600.0],[4400620.0],[1920394.0],[21784000.0],[8272858.0],[623168.0],[0.0],[31899.0],[0.0],[511000.0],[319130.0],[31206.0],[5250.0],[235060.0],[235900.0],[49875.0],[18550.0],[33040.0],[0.0],[0.0],[0.0],[0.0],[0.0],[462.0],[140000.0],[0.0],[0.0],[0.0],
['Santa Clara'],2020-11-14 to 2020-11-20,23,[12978028.0],[55448050.0],[6004040.0],[3641680.0],[46316200.0],[56668080.0],[1212883.0],[1884400.0],[2364243.0],[168000.0],[4540200.0],[4494966.0],[93219.0],[1757000.0],[1196880.0],[84560.0],[446264.0],[4620.0],[26600.0],[70000.0],[0.0],[0.0],[0.0],[0.0],[490.0],[2940000.0],[0.0],[0.0],[0.0],
['San Diego'],2020-11-14 to 2020-11-20,23,[3846556.0],[110064400.0],[6114500.0],[27297228.0],[91849736.0],[18032630.0],[2740771.0],[4794168.0],[1727033.0],[177282.0],[2155000.0],[827720.0],[49266.0],[700000.0],[352800.0],[35280.0],[77364.0],[4550.0],[817600.0],[141400.0],[0.0],[9870.0],[0.0],[210.0],[546.0],[470400.0],[0.0],[0.0],[0.0],
['Humboldt'],2020-11-14 to 2020-11-20,23,[159936.0],[13051600.0],[387940.0],[1005200.0],[9164960.0],[1805440.0],[213248.0],[50400.0],[792197.0],[0.0],[677400.0],[526108.0],[0.0],[5250.0],[81120.0],[117320.0],[0.0],[31486.0],[10500.0],[0.0],[1456.0],[0.0],[0.0],[35.0],[0.0],[417700.0],[0.0],[0.0],[0.0],
['Tulare'],2020-11-14 to 2020-11-20,23,[1365322.0],[14876400.0],[938000.0],[1694154.0],[9148720.0],[5839162.0],[501214.0],[467320.0],[155526.0],[14.0],[882700.0],[363937.0],[7014.0],[99050.0],[295680.0],[350000.0],[93975.0],[44828.0],[44380.0],[0.0],[4200.0],[4970.0],[0.0],[28.0],[399.0],[394800.0],[0.0],[0.0],[0.0],
['Los Angeles'],2020-11-14 to 2020-11-20,23,[13084302.0],[336071400.0],[17905020.0],[80582062.0],[207635200.0],[255686260.0],[11564833.0],[5647472.0],[1548554.0],[2800.0],[10217550.0],[7126070.0],[257516.0],[359100.0],[2000320.0],[1270780.0],[154819.0],[24731.0],[207550.0],[0.0],[0.0],[0.0],[0.0],[140.0],[6174.0],[385000.0],[0.0],[0.0],[0.0],
['Mendocino'],2020-11-14 to 2020-11-20,23,[232400.0],[4291000.0],[541590.0],[437360.0],[2639000.0],[1182160.0],[107170.0],[0.0],[1050.0],[140000.0],[137200.0],[72849.0],[430.0],[0.0],[76160.0],[14000.0],[0.0],[0.0],[19600.0],[10500.0],[301.0],[0.0],[0.0],[0.0],[84.0],[54152.0],[0.0],[0.0],[0.0],
['Kings'],2020-11-14 to 2020-11-20,23,[94892.0],[3562300.0],[1638000.0],[702674.0],[3149720.0],[4596760.0],[530698.0],[14000.0],[329910.0],[0.0],[204421.0],[172480.0],[5012.0],[7000.0],[132020.0],[87640.0],[0.0],[0.0],[385.0],[0.0],[0.0],[0.0],[0.0],[0.0],[77.0],[179200.0],[0.0],[0.0],[0.0],
['Madera'],2020-11-14 to 2020-11-20,23,[537236.0],[3098400.0],[773500.0],[427000.0],[648000.0],[3241560.0],[762132.0],[52400.0],[451528.0],[0.0],[385000.0],[210812.0],[581.0],[140000.0],[194880.0],[97860.0],[0.0],[7070.0],[2100.0],[0.0],[0.0],[0.0],[0.0],[21.0],[35.0],[84000.0],[0.0],[0.0],[0.0],
['Contra Costa'],2020-11-14 to 2020-11-20,23,[587664.0],[14396200.0],[936600.0],[3490522.0],[8572900.0],[11970070.0],[1459500.0],[62440.0],[90587.0],[3570.0],[2354100.0],[1733417.0],[3248.0],[14000.0],[737330.0],[1294020.0],[25200.0],[0.0],[35000.0],[0.0],[0.0],[0.0],[0.0],[175.0],[315.0],[448700.0],[0.0],[0.0],[0.0],
['Siskiyou'],2020-11-14 to 2020-11-20,23,[7224.0],[4053000.0],[273000.0],[70784.0],[1099000.0],[847560.0],[33292.0],[7000.0],[0.0],[0.0],[197407.0],[44142.0],[140.0],[0.0],[141400.0],[70000.0],[0.0],[350.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[73500.0],[0.0],[0.0],[0.0],
['Inyo'],2020-11-14 to 2020-11-20,23,[171192.0],[3279500.0],[851340.0],[35924.0],[3543960.0],[566160.0],[83484.0],[636800.0],[5390.0],[756.0],[118200.0],[17150.0],[100800.0],[28000.0],[6560.0],[66920.0],[10087.0],[11508.0],[2100.0],[52500.0],[364.0],[1050.0],[0.0],[70.0],[0.0],[5950.0],[0.0],[0.0],[0.0],
['San Mateo'],2020-11-14 to 2020-11-20,23,[687280.0],[18042800.0],[668280.0],[7010640.0],[9648800.0],[2769480.0],[350476.0],[19820640.0],[474754.0],[7056.0],[1666350.0],[1244453.0],[5327.0],[126000.0],[487500.0],[274750.0],[0.0],[120470.0],[66500.0],[211400.0],[0.0],[0.0],[0.0],[0.0],[77.0],[285600.0],[0.0],[0.0],[0.0],
['Calaveras'],2020-11-14 to 2020-11-20,23,[35910.0],[28000.0],[105000.0],[78050.0],[494200.0],[223384.0],[36680.0],[93800.0],[106400.0],[0.0],[77007.0],[56000.0],[70.0],[0.0],[26880.0],[36680.0],[0.0],[700.0],[4900.0],[35000.0],[0.0],[0.0],[0.0],[0.0],[0.0],[25950.0],[0.0],[0.0],[0.0],
['Santa Cruz'],2020-11-14 to 2020-11-20,23,[625044.0],[12670000.0],[588840.0],[2492700.0],[11078080.0],[6958025.0],[743992.0],[266000.0],[29890.0],[5600.0],[456400.0],[293034.0],[497.0],[476000.0],[152960.0],[85820.0],[37800.0],[1414.0],[34720.0],[71652.0],[0.0],[0.0],[0.0],[0.0],[602.0],[164500.0],[0.0],[0.0],[0.0],
['Yolo'],2020-11-14 to 2020-11-20,23,[222060.0],[4626000.0],[2195740.0],[552846.0],[7713160.0],[1685880.0],[252647.0],[396960.0],[15652.0],[0.0],[147000.0],[88256.0],[259.0],[42000.0],[44800.0],[334040.0],[28063.0],[0.0],[14700.0],[7056.0],[0.0],[0.0],[0.0],[0.0],[19.0],[21000.0],[0.0],[0.0],[0.0],
['Marin'],2020-11-14 to 2020-11-20,23,[1074528.0],[4967200.0],[293020.0],[1411340.0],[7147000.0],[4212740.0],[143458.0],[1064000.0],[494186.0],[0.0],[336000.0],[214648.0],[1064.0],[140000.0],[156720.0],[31640.0],[151396.0],[700.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[121.0],[155050.0],[0.0],[0.0],[0.0],
['Riverside'],2020-11-14 to 2020-11-20,23,[410616.0],[82569400.0],[2971920.0],[1260000.0],[29965180.0],[19803840.0],[1138349.0],[841200.0],[273204.0],[1680.0],[756000.0],[1019298.0],[38122.0],[10500.0],[1051820.0],[959560.0],[56350.0],[19040.0],[182000.0],[2443000.0],[0.0],[3500.0],[0.0],[0.0],[224.0],[735000.0],[0.0],[0.0],[0.0],
['Colusa'],2020-11-14 to 2020-11-20,23,[83048.0],[9030000.0],[262500.0],[9142.0],[9639000.0],[483980.0],[137403.0],[0.0],[70007.0],[0.0],[35000.0],[33600.0],[0.0],[0.0],[21420.0],[0.0],[0.0],[0.0],[11200.0],[0.0],[0.0],[0.0],[0.0],[0.0],[14.0],[350.0],[0.0],[0.0],[0.0],
['Shasta'],2020-11-14 to 2020-11-20,23,[56732.0],[4023300.0],[331660.0],[141554.0],[847000.0],[450044.0],[129390.0],[1920.0],[35546.0],[0.0],[233100.0],[178416.0],[231.0],[0.0],[248320.0],[0.0],[0.0],[392.0],[9100.0],[0.0],[0.0],[0.0],[0.0],[0.0],[98.0],[114800.0],[0.0],[0.0],[0.0],
['Alpine'],2020-11-14 to 2020-11-20,23,[3500.0],[42000.0],[0.0],[350.0],[41160.0],[1400.0],[4494.0],[0.0],[252.0],[0.0],[0.0],[5600.0],[0.0],[0.0],[7000.0],[8820.0],[700.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[700.0],[0.0],[0.0],[0.0],
['Lake'],2020-11-14 to 2020-11-20,23,[105700.0],[4971400.0],[173040.0],[118902.0],[5459720.0],[571060.0],[48104.0],[197400.0],[350.0],[0.0],[154700.0],[112700.0],[91.0],[2800.0],[43240.0],[79380.0],[0.0],[350.0],[14000.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],
['Fresno'],2020-11-14 to 2020-11-20,23,[1382000.0],[47459800.0],[4117600.0],[1219560.0],[29769040.0],[11161920.0],[1451303.0],[493600.0],[455536.0],[0.0],[1052800.0],[801500.0],[11543.0],[241150.0],[499100.0],[888720.0],[8960.0],[1330.0],[66200.0],[0.0],[0.0],[0.0],[0.0],[0.0],[483.0],[10500.0],[0.0],[0.0],[44.0],
['Amador'],2020-11-14 to 2020-11-20,23,[103376.0],[1288000.0],[119000.0],[188300.0],[924000.0],[1364720.0],[44436.0],[0.0],[10332.0],[210.0],[98007.0],[33712.0],[0.0],[0.0],[40886.0],[44100.0],[7000.0],[0.0],[70000.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[7000.0],[0.0],[0.0],[0.0],
['Tuolumne'],2020-11-14 to 2020-11-20,23,[185360.0],[13367900.0],[84840.0],[219660.0],[2920000.0],[1317064.0],[82425.0],[20160.0],[0.0],[0.0],[154000.0],[42000.0],[2212.0],[0.0],[59910.0],[114660.0],[350.0],[0.0],[3500.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[28000.0],[0.0],[0.0],[0.0],
['El Dorado'],2020-11-14 to 2020-11-20,23,[32396.0],[2454200.0],[295540.0],[100520.0],[8079000.0],[255780.0],[47684.0],[0.0],[126700.0],[0.0],[37000.0],[26600.0],[0.0],[14000.0],[91520.0],[88760.0],[1750.0],[350.0],[20300.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[40900.0],[0.0],[0.0],[0.0],
['Glenn'],2020-11-14 to 2020-11-20,23,[3500.0],[1244800.0],[38500.0],[19950.0],[770000.0],[1724760.0],[7252.0],[0.0],[0.0],[0.0],[84000.0],[16800.0],[0.0],[0.0],[10360.0],[0.0],[0.0],[0.0],[700.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[1750.0],[0.0],[0.0],[0.0],
['Tehama'],2020-11-14 to 2020-11-20,23,[23800.0],[2570800.0],[31000.0],[33600.0],[206360.0],[331240.0],[18108.0],[37120.0],[54842.0],[0.0],[3500.0],[700.0],[7.0],[0.0],[104920.0],[0.0],[0.0],[0.0],[1400.0],[0.0],[0.0],[0.0],[0.0],[0.0],[84.0],[5600.0],[0.0],[0.0],[0.0],
['Butte'],2020-11-14 to 2020-11-20,23,[83384.0],[6231400.0],[659400.0],[283164.0],[1980720.0],[1338764.0],[173229.0],[0.0],[101655.0],[0.0],[361214.0],[256312.0],[742.0],[0.0],[129910.0],[376600.0],[0.0],[700.0],[22876.0],[0.0],[0.0],[0.0],[1400.0],[0.0],[133.0],[232400.0],[0.0],[0.0],[0.0],
['Plumas'],2020-11-14 to 2020-11-20,23,[21112.0],[575400.0],[80500.0],[18200.0],[259000.0],[81480.0],[16156.0],[37800.0],[14938.0],[0.0],[70000.0],[19600.0],[0.0],[0.0],[4480.0],[0.0],[2814.0],[0.0],[5600.0],[0.0],[0.0],[0.0],[0.0],[168.0],[0.0],[0.0],[0.0],[0.0],[0.0],
['Sierra'],2020-11-14 to 2020-11-20,23,[700.0],[28900.0],[5500.0],[12040.0],[109060.0],[18480.0],[12154.0],[8800.0],[7000.0],[0.0],[10500.0],[5600.0],[0.0],[0.0],[4480.0],[0.0],[0.0],[7000.0],[0.0],[10500.0],[0.0],[0.0],[0.0],[0.0],[0.0],[5600.0],[0.0],[0.0],[0.0],
['Kern'],2020-11-21 to 2020-11-27,24,[3072748.0],[26832400.0],[5767300.0],[4628960.0],[4333000.0],[10348485.0],[6996507.0],[16800.0],[137186.0],[0.0],[862050.0],[815836.0],[10997.0],[0.0],[538160.0],[122640.0],[0.0],[1050.0],[1400.0],[0.0],[0.0],[0.0],[0.0],[0.0],[1400.0],[0.0],[0.0],[0.0],[0.0],
['Mariposa'],2020-11-21 to 2020-11-27,24,[20440.0],[865200.0],[31500.0],[11592.0],[987000.0],[107520.0],[77252.0],[29400.0],[14700.0],[0.0],[49000.0],[19712.0],[100800.0],[7000.0],[17920.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],
['Merced'],2020-11-21 to 2020-11-27,24,[827092.0],[11964400.0],[1008560.0],[1583450.0],[11192000.0],[3414560.0],[142086.0],[268884.0],[101052.0],[0.0],[847700.0],[666015.0],[1344.0],[21000.0],[199920.0],[35280.0],[0.0],[2660.0],[78400.0],[0.0],[0.0],[3430.0],[0.0],[0.0],[0.0],[373100.0],[0.0],[0.0],[0.0],
['Mono'],2020-11-21 to 2020-11-27,24,[29876.0],[900200.0],[38500.0],[65058.0],[1305500.0],[318220.0],[75334.0],[26600.0],[70700.0],[84.0],[133007.0],[31850.0],[0.0],[33250.0],[62160.0],[42280.0],[378.0],[0.0],[10500.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],
['Napa'],2020-11-21 to 2020-11-27,24,[190876.0],[4445000.0],[1039780.0],[647780.0],[27701800.0],[2094988.0],[1267938.0],[77000.0],[153363.0],[0.0],[126000.0],[81592.0],[378.0],[0.0],[85120.0],[116060.0],[0.0],[364.0],[23800.0],[0.0],[0.0],[0.0],[0.0],[0.0],[35.0],[96600.0],[0.0],[0.0],[0.0],
['Santa Barbara'],2020-11-21 to 2020-11-27,24,[257600.0],[15475600.0],[1719060.0],[963102.0],[14610120.0],[14157920.0],[963200.0],[47376.0],[20349.0],[0.0],[1267000.0],[880915.0],[5089.0],[0.0],[281680.0],[327880.0],[29134.0],[350.0],[95200.0],[0.0],[168.0],[0.0],[0.0],[0.0],[203.0],[336000.0],[0.0],[0.0],[0.0],
['Sutter'],2020-11-21 to 2020-11-27,24,[39200.0],[830200.0],[3500.0],[71890.0],[581000.0],[903280.0],[10969.0],[8400.0],[68264.0],[0.0],[68600.0],[47824.0],[0.0],[0.0],[86800.0],[0.0],[0.0],[0.0],[700.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[33600.0],[0.0],[0.0],[0.0],
['Modoc'],2020-11-21 to 2020-11-27,24,[19600.0],[1317400.0],[43120.0],[91700.0],[392000.0],[112840.0],[21924.0],[0.0],[143052.0],[0.0],[64400.0],[38878.0],[0.0],[0.0],[35840.0],[8820.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[35.0],[1750.0],[0.0],[0.0],[0.0],
